,comm_date,author,author_id,likes,comment,video_id
2247,2024-12-03T06:54:01Z,@adirajari,UCdZ-asdObtWDeIYdq4SNUVA,1,"Ini episode yg bkualitas, pkoknya sukses dan sehat selalu buat kita semua",gp0o0THVR6M
2248,2024-12-03T06:53:58Z,@marebemebe6351,UCORIUVMoQhaX7VweMm75C9Q,0,"pak dedi, angkat agus salim jadi anak juga plis",gp0o0THVR6M
2249,2024-12-03T06:53:30Z,@Mitha-g4j,UCA6kv_Hgkhx-5dKnlC8qVhA,0,Ibunya nada nggk ikut?,gp0o0THVR6M
2250,2024-12-03T06:53:09Z,@SitiAdeva-dm7hm,UCnj8aAblfohIQXB_6NXJKBQ,0,"Suami kakak ku, kena tumor lidah bertahan cuma 2th nan. Gejala awal seperti sariawan, sampai lidah tidak berfungsi, tenggorokan juga. Sampai tgl 21 Nov 2024 kemarin meninggal. Al-fatihah",gp0o0THVR6M
2251,2024-12-03T06:52:59Z,@ytrewq44,UCFpTJHKWhHHu58NzTwo45kw,0,cantik banget nadaa,gp0o0THVR6M
2252,2024-12-03T06:52:49Z,@mutiatjahjani2787,UCBAQFENWZ6TfknN6SwYISyw,1,"Azka hebat.....mau jagain, bahkan sampai protect adiknya ...luar biasa.........",gp0o0THVR6M
2253,2024-12-03T06:52:49Z,@b2ayangwikesintia959,UC4Vz636dmtmDheUYy7TNXoQ,0,Ibu nada kmna,gp0o0THVR6M
2254,2024-12-03T06:52:41Z,@emailkhusus8760,UCvy75ZRVaoFbMUjspnA8F5Q,0,"Ayah, anak. Sama-sama nerd 🤓",gp0o0THVR6M
2255,2024-12-03T06:52:40Z,@Bearpink,UClKYXFMiMTVJhia-pHSwcpA,0,bapak gw kek gini nih. angkat saya jadi anak om :(,gp0o0THVR6M
2256,2024-12-03T06:52:32Z,@AndiNurzahry,UCkQsMS9OIirrJPQC76RkdjA,0,seperti kasus di drama QOT YAGESYA,gp0o0THVR6M
2257,2024-12-03T06:52:23Z,@perdanawijaya,UC60oTAeEYzomCRbU4Qq5WQQ,0,Wholesome content!,gp0o0THVR6M
2258,2024-12-03T06:52:22Z,@yeremiasetianto3175,UCbSFh7qzRxI6HVKK2CasvaA,0,"Bheben orangnya ga enakan kalo dapat bantuan dari Om Dedy ..
Om Dedy juga ga enak kalo ga bisa bantuin Bheben ..",gp0o0THVR6M
2259,2024-12-03T06:52:12Z,@JamamNow,UC_y18eYfPIYBmf5SNBmud_Q,4,"INI CONTOH ORG YG DITOLONG DAN MENOLONG SALING MENGHARGAI DAN TAU DIRI.
Mantap Om DC, biar jadi contoh yg baik di tengah2 viral kasus donasi yg sono.",gp0o0THVR6M
2260,2024-12-03T06:51:58Z,@farizalsetiawan3292,UC-K_4aMsxfxbwbMkbv8Z-aA,0,Keren om ded dan pak beben,gp0o0THVR6M
2261,2024-12-03T06:51:40Z,@alan_m7539,UCwL-9o_3gUPaOvY3-n9Sz2g,0,the real pria tidak bercerita,gp0o0THVR6M
2262,2024-12-03T06:51:06Z,@Hyu.gameplay,UCmGdl9QH_Ai6vtnbl_mpe5g,0,"nada punya 3 bapak ,😂😂azka unloked new pader 🤣🤣",gp0o0THVR6M
2263,2024-12-03T06:50:58Z,@ÀBLÁRŒ,UCwybp0zbI6MJGr-cD37qtLw,0,⚧️⚧️👽⚧️⚧️🤣😎👈☝️👆,gp0o0THVR6M
2264,2024-12-03T06:50:51Z,@UTSMAN00,UCM-s4jjQvy3wE7Ay91dlOvQ,0,"Papa. Sma ayah. Gak bisa marah sama nada😅.
Cuma jawab iya iyaa",gp0o0THVR6M
2265,2024-12-03T06:50:50Z,@ulfakhoirotunnisa3075,UClkwhxshLX2GIDrldireK_g,0,Gue pun masih dengerin T-five,gp0o0THVR6M
2266,2024-12-03T06:50:44Z,@emakiteunk3331,UC36LHe1EJ9jAch2aJTw1FHQ,0,I wish could spend time more  with my dad😢 i wish you happy in heaven alfatihah🤲,gp0o0THVR6M
2267,2024-12-03T06:50:39Z,@bojilkucing9935,UC4iJvPQIxCGK8sda8SIBi4Q,0,"aaaaa aku iri sama nadaaa... punya ayah,punya papa,azka & kak sab yg sayang semuanya sama nada....nada harus jadi kebanggaan mereka semua yaa.... ❤",gp0o0THVR6M
2268,2024-12-03T06:50:37Z,@diaht2352,UCvTQAR6rQ8Ol16mmv8iVNRA,0,Mirip bgd nada dan ayahnya,gp0o0THVR6M
2269,2024-12-03T06:50:36Z,@zahtiaamaliana2706,UCjVNeg6iF687kot9eFezGpg,0,"Orang tau diri vs gak tau diri
Paham kan gus lu yg mana",gp0o0THVR6M
2270,2024-12-03T06:50:34Z,@cecesulaeman8632,UCQjVIXf4yPvtTV9FDbgyF1Q,0,Lucu... 😂,gp0o0THVR6M
2271,2024-12-03T06:50:09Z,@WiwiPutrianti,UC6IS1cbnm2uY91bLL9Vm8WQ,0,Tapi bagus loh nada punya Kaka d papa yang protektif kyk gitu.jadi ntar ad cowok yang mau deket2 dia ngga bakal macem2.,gp0o0THVR6M
2272,2024-12-03T06:50:04Z,@MrDSF-eh9cu,UCLoXti6v0PzuvQ_shf5kNxg,0,"Di buru itu penipu orang sakit, segala cara baik supaya nganambah korban",gp0o0THVR6M
2273,2024-12-03T06:50:02Z,@yanasri2173,UC8xgavq5bG_YaWwv82qByPA,0,"Alhamdulilah,,,  ayah,,,papa ,anak beesatu sehattttt selalu deh,,,,❤❤❤",gp0o0THVR6M
2274,2024-12-03T06:49:48Z,@damafanny,UCPgW-H3E29SR4czgeWq5R0A,0,Terharuuuuuuuuu ❤😍😍,gp0o0THVR6M
2275,2024-12-03T06:49:45Z,@novakembuan3319,UCegkZC_e4eJ842BDHtTf0vw,0,Untuk om Deddy Mhn mf.. sbnarnya tanpa diberitahu mestinya dibantu ayahnya nada🙏🙏💖,gp0o0THVR6M
2276,2024-12-03T06:49:42Z,@tinamei1545,UCvG720ysgJ9wOigrL2CeULA,0,"Kakakku yg cowok kanker usus,kakak perempuanku kanker servik keduanya sudah meninggal dan sekarang kakakku yg satunya kanker payudara...saya tdk tau apakah kanker/tumor itu penyakit turunan...buat ayahnya Nada semoga selalu di beri kesehatan",gp0o0THVR6M
2277,2024-12-03T06:49:06Z,@mandipagi-ll8tb,UCRby5GLSSlMQ0VjscTR0vbw,1,Nah ini namanya lagi sakit tapi masih bermoral.gak malah sok2an lapor2 polisi bilang anaknya diambil,gp0o0THVR6M
2278,2024-12-03T06:48:46Z,@toing557,UCp-OcIHOxGluo4iH-TPSdqg,0,Konten yang masih bisa mempersatukan bangsa Indonesia yang terancam pecah dengan masalah politik dan korupsi akut,gp0o0THVR6M
2279,2024-12-03T06:48:17Z,@srimurdoko3078,UCdfIMDG6B_0eY_BIoeXF6sw,1,Hub klg yg baik... Saling menjaga... Teladan yg baik,gp0o0THVR6M
2280,2024-12-03T06:48:12Z,@Peztaa,UCmdN60j6sCSz1UytDdmMpPg,0,SEDIH BGTTTTTT,gp0o0THVR6M
2281,2024-12-03T06:48:06Z,@Zoro99-so6rm,UCa_whsPdxI3paku-nytb4_w,0,Enak yg masih punya ayah,gp0o0THVR6M
2282,2024-12-03T06:47:28Z,@yuniwijayanti8162,UCu7YYlWkVWKELoC-CScPUbg,0,Ada orang yang baik kayak dedi Corbuzier,gp0o0THVR6M
2283,2024-12-03T06:47:07Z,@telukbintuni8278,UChgVBGBzUbzHBITkWfdU5Ug,1,Terima kasih bang dedy sudah bantu mereka🙏🙏🙏🙏,gp0o0THVR6M
2284,2024-12-03T06:47:05Z,@uunsobari77,UCr_ABrOAsV1NbN5F7whq3WA,0,Masyaallah... Gumuuusss 🥰🥰🥰,gp0o0THVR6M
2285,2024-12-03T06:47:05Z,@bigappleman,UCC9dfdBdSHBeSHSQX44MUUw,1,"Ayah nada orang bandung asli atau sunda asli ? Memang benar GK enakan orang Sunda mah biasanya, tapi kalau udah GK tahu malu pikaanjingeun 😂 pikasebelen...😂",gp0o0THVR6M
2286,2024-12-03T06:47:03Z,@NaviAtus,UCUWPUBt80YTgF3-KD7LwrhQ,0,"D tolong tuu ginii looo,gussssss aguusss....trae gendheng agus ki..sehat2 bapak berotot❤❤",gp0o0THVR6M
2287,2024-12-03T06:46:47Z,@santysubagyo6480,UCFwetv2D2GLyxSVSqi2EaMQ,1,"Obrolan yang ""full of love"".… Sukaaaaaaaaaa banget❤❤❤❤ sehat selalu Nada, Ayah Beben dan Papa Deddy",gp0o0THVR6M
2288,2024-12-03T06:46:18Z,@IdaayuSavitri,UCi1p12LxxEpfb0fethrd7gg,0,Kok aq terharu ya ntn...dr tadi....,gp0o0THVR6M
2289,2024-12-03T06:46:08Z,@tsjatiningtyas,UCEWEghwt8Vft3TTa0VlWq1g,0,Terharuuu,gp0o0THVR6M
2290,2024-12-03T06:45:19Z,@MHF_H,UC81WgqHSPKJCrihmduazXNA,0,"hubungan anak angkat tuh kyk gini yg bener, bukan kyk si betran, nilai2 Islam di terapin sama si Deddy, yaitu Nada bukah mahram nya, jgnkan mesra2 an, sentuhan aja gaboleh. Nah mungkin karna si betran dan sarwendah kristen, jadi mereka gak kenal apa itu mahram, alhasil kena hujat netizen karenna terlalu intim bersentuhan nya",gp0o0THVR6M
2291,2024-12-03T06:45:04Z,@dianpuspasari4800,UCEQJ519CLDOTBdHhux0ETDw,2,Can't help my tears falling..love u two ayah beben & papa dedy,gp0o0THVR6M
2292,2024-12-03T06:45:03Z,@krisgege4153,UCvGKiPXTX04Tlw4vw068NmA,0,hati terasa gimana yaa... campur aduk rasanya. krn saya sendiri punya anak cewe...😊😊😊,gp0o0THVR6M
2293,2024-12-03T06:44:54Z,@ettdahhapaantu5076,UCpYjUZiot0nHZDXTXkW2gpA,0,Beruntung nya nahda ayah kandung nya musisi papahnya pesulah❤ full skill bet dah🎉🎉,gp0o0THVR6M
2294,2024-12-03T06:44:52Z,@stefanusferdinand7696,UC-yJLySmqWQ575Fwz0qpqCw,6,"""kiss hug your parents WHILE you can""...thumbs up for this 2 dads figure...",gp0o0THVR6M
2295,2024-12-03T06:44:50Z,@anto_ored4999,UCCucmonXaJIB1GqBtEVrvrQ,0,"Dua bapak"" keren 🔥",gp0o0THVR6M
2296,2024-12-03T06:44:43Z,@arthabaskara,UCc8sgUoVoSy1AzadHr6R1aA,2,seru bangettt nada punya 2 ayah yang keren2 bangettt❤ sehat2 kalian semua,gp0o0THVR6M
2297,2024-12-03T06:44:38Z,@syarifudindoank9169,UCKa6xmUabVbHr5HF10Ze79g,1,Keren sih didikan om ded. Apalagi Azka ngejaga bgt nada❤❤❤❤ sampe pakaian nada aja dia bisa gak setuju walau om ded setuju.,gp0o0THVR6M
2298,2024-12-03T06:44:29Z,@yohanadewiofficial1107,UCkEH3ZgJNUeFHDThVoz804w,0,Ini baru contoh yg baik menolong tapi tau bertrimakasih,gp0o0THVR6M
2299,2024-12-03T06:44:22Z,@AriesRiyanto,UCh4jtiVqfcxLhho8yumHCmA,0,punya 2 ayah yang top. plus punya kakak cowok kayak azka....,gp0o0THVR6M
2300,2024-12-03T06:44:06Z,@dofieyt,UCx1mfZyZacb31U3YwMZUj3w,1,Nada punya dua ayah yang luar biasa ..,gp0o0THVR6M
2301,2024-12-03T06:44:04Z,@Imyourpaweerr,UCSgEerP2pjRfJqbX4P4Y87Q,0,Cowo memang tidak bercerita🫡,gp0o0THVR6M
2302,2024-12-03T06:43:49Z,@rinzdicky2613,UCskCWg0HqSSUpGPe3sAj1RQ,0,.,gp0o0THVR6M
2303,2024-12-03T06:43:30Z,@ButiranTheboo,UCJlQTB1731Sye7lY3I3sVhQ,1,Konten yg ngdemin otak dari agus yg slaama ini mutar2 di otak,gp0o0THVR6M
2304,2024-12-03T06:43:23Z,@dhujanaShimak,UCEbHIuALFp2X11zJ3cv4WBA,1,Semoga jadi contoh diluar sana klrg ya cinta damai... Gak aji mumpung.,gp0o0THVR6M
2305,2024-12-03T06:43:17Z,@mamamialezatozz,UC3GuhCShkDd1pUX6eU_dNmA,0,Agus tonton nih gus..,gp0o0THVR6M
2306,2024-12-03T06:43:06Z,@sabbithgamer,UCrSgRXUFNWRujW2ftVLtuzw,1,"Denger cerita Nada, jadi pengin ku buatin Film😂😂😂",gp0o0THVR6M
2307,2024-12-03T06:42:57Z,@RUANGCERITA.,UCy6qgX3hfpg8BaUZY5UVNSQ,1,"Panjang umur kebaikan,sehat selalu untuk semuanya,dan bahagia selalu,untuk nada,tambah dewasa tambah lagi baik serta bijaknya ya 😊 sukses terus nada 😊",gp0o0THVR6M
2308,2024-12-03T06:42:57Z,@moviemohib,UCIOMu__DfGhrmvYQuuWIWZg,3,"Hidup itu indah.. bila saling berbagi kasih sayang, membuang jauh2 ego masing2.. suatu hubungan lain diluar orang yg kita cintai pasti ada alasan utk cemburu tapi slalu juga ada alasan utk saling terbuka dgn hati yg lapang dan ikhlas....",gp0o0THVR6M
2309,2024-12-03T06:42:40Z,@ytrewq44,UCFpTJHKWhHHu58NzTwo45kw,3,"ayah nada tetap lah ayah,seperti laki""lain dia tidak mau tetlihat lemah,terlihat susah,dia tidak mau orang lain tau dia susah!
ya.lelaki memang malu untuk bilang minta tolong!lelaki memang seperti itu!!",gp0o0THVR6M
2310,2024-12-03T06:42:30Z,@tirta_s2,UC8tNribCEAA2B0uNDZHUbcQ,0,senang lihatnya,gp0o0THVR6M
2311,2024-12-03T06:42:25Z,@fatimahsyarlina704,UCEQ5xIYo_eQUZwUbfZ_Kd6g,0,"Keren ih azka, jagain bgt nada, alhamdulillah jg nada dpt keluarga yg baik , tulus, dan jagain bgt",gp0o0THVR6M
2312,2024-12-03T06:42:21Z,@ACG88,UC5p3SU-6vIAUrTGQOkIBZcw,0,mending uang donasi nya buat om ben ben,gp0o0THVR6M
2313,2024-12-03T06:42:19Z,@srihastuti6946,UCZf9_bTM1XNvBjfxFye98mw,0,"Tau""ini air mata meleleh",gp0o0THVR6M
2314,2024-12-03T06:42:14Z,@habibieling4177,UCHj8qy6D-_ltDDNbNN0WArw,0,Aus sedyiiiiih 😂,gp0o0THVR6M
2315,2024-12-03T06:42:11Z,@qorychanel2574,UCYI3-NOgNC-X1UHQVHv_wYw,1,"Pipi kiri nada di cium papa, pipi kanan di cium ayah",gp0o0THVR6M
2316,2024-12-03T06:42:11Z,@Ventevara,UClxojMgyLnajS5FqNlPvnVw,1,"Yang gini hidupnya pada Berkah,yg dibantu menjaga keikhlasan ga memanfaatkan yg bantu sampe nawar2in untuk bantu😍",gp0o0THVR6M
2317,2024-12-03T06:42:10Z,@B4H4914,UCAh4Dtz7IB5BsXpuANCdAJw,0,"KALIAN LUAR BIASA
DED.. selalu menginspirasi kita semua ya
Nadaaa... Makin dewasa dan kuat yaaa ❤😊",gp0o0THVR6M
2318,2024-12-03T06:41:54Z,@liviliebe,UCAQGGztlLkI3trgVN9G8ixg,2,"Nada ini khodamnya Azka kali ya?
Nada, kamu keren banget seperti spons menyerap semua ilmu dan kesempatan yang diberikan~
Ayah dan Bunda pun keren, semuanya keren~
sangat menikmati melihat Nada berproses!",gp0o0THVR6M
2319,2024-12-03T06:41:50Z,@triokta-go7cz,UC1yoyvxTl99UMdW0nqjIovA,0,dr pada agus mulu mending highlight cerita tentang kehidupan yg strugle,gp0o0THVR6M
2320,2024-12-03T06:41:49Z,@ButiranTheboo,UCJlQTB1731Sye7lY3I3sVhQ,0,Om deddy pdhl suaranya sexy tp gk PD,gp0o0THVR6M
2321,2024-12-03T06:41:48Z,@rifky.wijayanto,UCg6_GoBjP_vWtGjwtGsCEug,0,Om ded 🙏,gp0o0THVR6M
2322,2024-12-03T06:41:14Z,@endangartiningsih6498,UCO4aiVLmlQBD8AJ6S608x6g,1,"Semoga Allah Swt selalu meridhai semua usaha papa Dedy, ayah Beben, kak Sabrina, kak Azka dan Nada utk selalu saling mengasihi, Aamiin 🤲",gp0o0THVR6M
2323,2024-12-03T06:41:07Z,@daegukim1541,UCH8GsKJMELcx3_EWZAoKgdg,2,"baru 15 menit kok aku banjir 😭😭😭🥹🥹🥹😭😭😭
sehat² untuk ayah, bunda, papa, kak sab, aska dan nada... bahagia selalu yaaa 💕💕💕



stop dulu deh nanti dilanjut dirumah, masih kerja masa nangis nanti dikira di aniaya atasan 🥹😭😅",gp0o0THVR6M
2324,2024-12-03T06:41:03Z,@argiasrimustika6867,UCQnYDDk9oEbnfVOycJmmXOA,1,"saya bukan siapa2, tp denger apa yg d lakuin om ded jd ingin doain, semoga om ded sehat, bahagia, dan Allah ganjar semua kebaikannya dgn rezeki yg melimpah om ded. salut ama apa yg udah d lakuin",gp0o0THVR6M
2325,2024-12-03T06:41:00Z,@Pakcoyofficial,UCEp_7jfNQ3D0ntePOlIvs6w,2,"Ayah nada baik, ktmu om ded yg baik. Masyaallah",gp0o0THVR6M
2326,2024-12-03T06:40:54Z,@dwijokowahyubataro6371,UC7dIJoF-I5bpA7hbAni8yGg,1,38:36 Terima Kasih sudah Promoin Kereta Cepat Whoozz.,gp0o0THVR6M
2327,2024-12-03T06:40:44Z,@yossiira1494,UCOdXDRmMosQOwHfPNk6uMnw,0,Alhamdulillah penuh berkat ❤,gp0o0THVR6M
2328,2024-12-03T06:40:40Z,@MommyRiodeGea,UCkXldE0vXVv427DQ2tCfazQ,3,masya Allah beruntung kamu nada punya 2 ayah yg hebat,gp0o0THVR6M
2329,2024-12-03T06:40:27Z,@nanangully1394,UCAZbea7rPefoosQ7DbZ6jdw,1,sehat selalu,gp0o0THVR6M
2330,2024-12-03T06:40:22Z,@rizkaandhary872,UCMg205EYgTVOANI7WssJA_g,1,👍,gp0o0THVR6M
2331,2024-12-03T06:40:17Z,@atik_sragen7957,UCPGUbiKKAIxS4jH3jxGiRdg,17,"Kakak iparku juga tumor otak, bener2 lupa, dan gak bisa ngapa2in, 😢😢😢 dan setelah operasi 2 kali, alhamdulillah bisa sembuh,",gp0o0THVR6M
2332,2024-12-03T06:40:14Z,@Asniyah-x4m,UC95-O0pRSLEv0McLGoDI58A,1,"Padalarang. sebelum. ada. woos, sudah macet.
ada  woos. tambah macet..",gp0o0THVR6M
2333,2024-12-03T06:40:09Z,@Siogadoyanupload,UCx3uWuw3GcSyRTJ1_Gl9d5w,0,Keikhlasan om Dedi semoga Allah selalu memberikan kesehatan dan umur panjang untuk om dedi,gp0o0THVR6M
2334,2024-12-03T06:40:04Z,@christiannatalius945,UCGWuuC96KMw3HQXicolp1-w,1,2 SOSOK PAPA DAN AYAH YANG HEBAT !!!!! THE BESTTT,gp0o0THVR6M
2335,2024-12-03T06:40:03Z,@istirahatkedua5910,UCi4Qs1-hP6nCmJLH3bLtLWA,2,"Jadi sehat? 
Waspada terminal lucidity...
Nada harus sering bersama ayahnya...👍",gp0o0THVR6M
2336,2024-12-03T06:39:54Z,@Bluefinn112,UC-tjd2Jbmg5k97b4AALGu5A,2,nada mirip banget kyk bapak nya wkwkwk,gp0o0THVR6M
2337,2024-12-03T06:39:29Z,@seeSaw.O_0,UCl3o2iwedlTUq3zSmrOKbaw,0,Mewek.,gp0o0THVR6M
2338,2024-12-03T06:39:11Z,@fathulhima1538,UCI3afFr-WxoJKWNjTc28P4A,0,"Admin.. tolong sampaikan ke om Deddy yah,, si besty dia lgi viral di fb sekarang ini.. perkara lgi becandain kang asongan,,, plisss tolong jgn undang si Gus gondrong itu untuk menjelaskan semuanya... Ada baik si BPK yg di undang,kebayang sedihnya itu bapak dari raut wajahnya di becandain depan orang banyak ...",gp0o0THVR6M
2339,2024-12-03T06:39:00Z,@yobiSatya,UCG37tVeOQWZ39q658HH-Vcw,1,"Contoh nyata kalau mendidik anak dengan cara yg benar, semua orng tau cara mendidik anak, tp belom tentu benar",gp0o0THVR6M
2340,2024-12-03T06:38:55Z,@farhanfad159,UCRIoTGH-NWSCtDdom00Pf2g,0,"om cerita nya sangat menyayat, undang di login ayah nada nanti om ded",gp0o0THVR6M
2341,2024-12-03T06:38:54Z,@bangjimid,UCOJPBTNqND8Znr1dn9s7Vdg,0,Kurang aska sama istrinya om ded ni😊,gp0o0THVR6M
2342,2024-12-03T06:38:41Z,@predatormotivation2943,UCV333M2C8jXQaXcS-K_UL6Q,0,Ketika Orang Baik Ketemu orang Baik Inilah Hasilnya. Om Dedy sama Papanya Nada Sama Sama Bapak Yang Hebat dan Luar biasa. 😊,gp0o0THVR6M
2343,2024-12-03T06:38:22Z,@MarzukiWahab-dq7ju,UC97OtK2oOkcNG_6bqewhqxw,0,Brlajar ngaji x gk di sebut ea om ded,gp0o0THVR6M
2344,2024-12-03T06:37:13Z,@AndriLampung-vz5bd,UCgQ6DbXJO25cB4nxM65nI0Q,0,👍👍👍👍,gp0o0THVR6M
2345,2024-12-03T06:37:11Z,@oyandaktau807,UCnYLi_jCh2XJaQ2F3nU6Mhg,0,"Masyaallah tabarokalloh 
Om Dedi keren ayah nya nada hebat ❤❤❤semoga sehat selalu bahagia dunia akhirat aamiin yra",gp0o0THVR6M
2346,2024-12-03T06:37:10Z,@naptv6220,UCFM9FoTwSSEX8LMUiTz8OFQ,0,Akhirnya ada konten di hari ini yang membuat hati sejuk. Karena dari kmrn nongolnya sibuta hati terus,gp0o0THVR6M
2347,2024-12-03T06:36:57Z,@hendrylie2974,UCjgquWeHTTxH7KmhLBK0hfQ,0,"Oiii polisi, itu boleh di cari tuh yg nepu Ayah Nada . Itu tkg Tepu Uda keterlaluan parah. 
Cari dan sebarkan donk. Biar kita liat tu maling jadi apa nanti🤬🤬🤬🤬",gp0o0THVR6M
2348,2024-12-03T06:36:40Z,@noizecliper,UCsQ-XBa4l9e59Sgxie_EpEA,0,"keren om deddy menutupi keadaan ayahnya nada selama ini, semoga ayah nada makin membaik dan om deddy sehat2",gp0o0THVR6M
2349,2024-12-03T06:36:38Z,@MrAdityapratama,UCHyiFpKd0s5mmwv4s9D411g,1,The best podcast...ini yg  saya tunggu....🥲🥲,gp0o0THVR6M
2350,2024-12-03T06:36:31Z,@tealazul,UCqV30wbfE0IAMpZUwtXWKeg,0,"Lucu banget, jadi kangen bapak :')",gp0o0THVR6M
2351,2024-12-03T06:36:23Z,@makeupbyaree6406,UCrLNLNLcGxZbI-J2yrUV_rA,1,"Pesan moral buat yg ditolong , jgn kek asyuuuu kelakuan nye ke yg nolong ,,.... Contoh ni gussss !!!",gp0o0THVR6M
2352,2024-12-03T06:36:21Z,@devidebby1814,UCeh9Qkc3-aFpF18lDFgdbzA,0,"Napa aku yang nangis ya,
Nada anak baik
Pak bheben ayah yg hebat
Om dedy is angel",gp0o0THVR6M
2353,2024-12-03T06:36:12Z,@JauzaaAquilla,UCyARozApoLaoJj8n20-8R9Q,278,AYAHNYA NADA KELIATAN KANGEN BANGET SAMA NADA..... KAYAK PENGEN MELUK NADA YANG LAMAA TAPI GA NGMG APA2..INI PODCAST GAK PAKE DRAMA2..TAPI SUMPAH.... GW KOK NANGIS YAA GAK BERHENTI2😢😢😢,gp0o0THVR6M
2354,2024-12-03T06:35:51Z,@cimoltiis,UCv63zNWT4NIpUiZjr1Yhilw,3,Lucu banget denger cerita nada sm azka.. 😅,gp0o0THVR6M
2355,2024-12-03T06:35:44Z,@la8532,UCtlR3guJzOfEPGF74esUevQ,0,"Ditengah panas panasnya si Agus ngeliat podcasts ini tuh berasa adem banget kaya ubin masjid❤
Nada kamu keren sih bisa belajar banyak hal. Semoga ayah dan papa nada sehat selalu ya",gp0o0THVR6M
2356,2024-12-03T06:35:28Z,@neniramli,UC97j6elXaznF-MO-y4ns3Aw,0,Semoga FYP di mana2 platform Karna aku sudah capek dengan FYP nya si agus Dan FA,gp0o0THVR6M
2357,2024-12-03T06:35:12Z,@alyaloli8470,UCFuustWARJU4qHqEt-fCimA,2,"Papanya syg bngt sm nanda..
Ayahnya kaget anaknya udh puber",gp0o0THVR6M
2358,2024-12-03T06:34:50Z,@yofitraharyono3733,UCrCJcOL04wcZ0OZECRVIdzQ,1,"om kenapa gak jadi penyanyi aja sii soalnya setiap gua nonton konten elu gak pernah gua tonton sampe abis, bukan karena gak suka tapi suara om terlalu enak bikin gua jadi ngantuk",gp0o0THVR6M
2359,2024-12-03T06:34:46Z,@MUHAMMADABIJARRIZALIANNOR,UC2W97_MQJ3BjtHVeY_rPxzg,0,"mau bapak juga, ehehe",gp0o0THVR6M
2360,2024-12-03T06:34:38Z,@etywijayanti9621,UCLRUJB1T1wsJiZlj5ngxBCQ,2,Harus nya om dedi yg banyakin anak..Biar turunan baiknya menyebar kenegri ini..❤,gp0o0THVR6M
2361,2024-12-03T06:34:37Z,@lin3284,UC-ILbUoHcr6CBOPM5w1ZogA,0,"Nada ketawa nya renyah bgt, suka",gp0o0THVR6M
2362,2024-12-03T06:34:27Z,@dyonsagara471,UCKA5-95aTnJhtXisnmDPBgw,0,Untung ayah nada bukan Agus atau Farhat,gp0o0THVR6M
2363,2024-12-03T06:34:03Z,@itsnalutfiaazizah2791,UCyTninDXJWquO_RQ3SOGgMw,0,More than words-nya westlife emang keren🥰,gp0o0THVR6M
2364,2024-12-03T06:33:34Z,@miszeyza32,UCaV8OmsuTpoFcyH7POKrrqA,0,bersyukur n beruntung kamu nada punya ayah n papa yg baik sma kamu.. gak smua yg beruntung spt kamu.. semoga kamu jd anak yg solehah buat kedua ayah n papamu ya.. ❤❤,gp0o0THVR6M
2365,2024-12-03T06:33:33Z,@Theresabinawrefwalu,UC_PNLWFddSm9-12_-z1HucA,34,"Jangn sia2kan kesempatan ini nada, tumbuhlah jadi wanita hebat, berbakat, dan tetap santun karna nada punya ayah dan papa yg sayang sama nada di tambah kak azka, nada bruntung di jaga di suport dan di lindungi 3pria hebat.",gp0o0THVR6M
2366,2024-12-03T06:33:27Z,@kentony2759,UC8jpuFlRUiFYcc6-vHdlw5g,3,Tafsiran gue Tuhan memberi umur panjang master Deddy wkt terkena covid ternyata mksdnya spy Master bs membantu byk nyawa lainnya😊 😊,gp0o0THVR6M
2367,2024-12-03T06:33:26Z,@husnulkhotimah2409,UCJYg6FdcpEPcioF69Pz9_LQ,1,Akhirnya Alhamdulillah bisa mendengar keluarga nada.,gp0o0THVR6M
2368,2024-12-03T06:33:17Z,@nuryakin7683,UCX40Wk7YdyMfuq5cAei93oQ,0,Nada anak baik dan Allah pertemukan dgn org yg baik jg ❤❤❤👍🏻👍🏻,gp0o0THVR6M
2369,2024-12-03T06:32:34Z,@wisnunugraha1786,UCHektTDsuE2HJ8kS-TlJYKQ,0,♥♥♥♥♥,gp0o0THVR6M
2370,2024-12-03T06:32:29Z,@maudynarj-dg7it,UCpvWSjadxph81WSts5iapCA,0,Nontonnya syedihhhh 😢 inget alm ayah,gp0o0THVR6M
2371,2024-12-03T06:32:11Z,@rifanfathurahman1801,UCiYxq7TL7iOiacWBNNEfvnA,1,si agus suru nonton ini,gp0o0THVR6M
2372,2024-12-03T06:32:08Z,@MBNK_CLCP,UCTgXCtQGE6nwJWHVpj04h5w,1,"Akhirnya ada penyanyi baru lagi yang diorbitkan Dedy Corbuzier, setelah Vidi Podhub, sekarang ada Nada..",gp0o0THVR6M
2373,2024-12-03T06:32:00Z,@BukuLengkap-nc9my,UC0ptYTyNjEhHj2V_ZIcJRsA,0,Nada mirip bgt ama ayah nya.,gp0o0THVR6M
2374,2024-12-03T06:31:47Z,@alansuryakusuma2020,UCYtDXTbU0-yFx46sWlCzNfg,2,Sumpaah ini keluarga keren bgt.. Sukses selalu nada.. Dengan careernya,gp0o0THVR6M
2375,2024-12-03T06:31:29Z,@edyedy1452,UCA6HX7TWieCTHM5Tp-0XrzQ,0,makasih om ded dan om ben kalian banyak ngajarin jadi seorang figur ayah yang hebat,gp0o0THVR6M
2376,2024-12-03T06:31:28Z,@FarlinaHak,UCm2rwdQstFEG9a_uygjF7-g,0,"Keren nada punya
Ayah
dan PP Dedy ❤❤",gp0o0THVR6M
